,Id,SalePrice
177,17179869275,140000
178,17179869745,140000
179,17179869564,140000
180,17179869866,140000
181,25769804179,230000
182,25769803848,230000
183,17179869576,140000
184,17179869285,140000
185,25769803896,230000
186,25769804180,275000
187,25769804390,140000
188,25769804431,140000
189,17179869573,140000
190,17179869333,140000
191,17179869733,230000
192,25769803932,230000
193,17179869414,230000
194,17179869635,230000
195,25769804494,140000
196,25769803947,140000
197,17179869283,140000
198,25769804275,230000
199,17179869762,230000
200,25769804297,250000
201,25769804414,239000
202,17179869846,140000
203,25769804498,140000
204,25769804336,140000
205,17179869544,140000
206,25769803897,230000
207,25769803883,250000
208,17179869279,140000
209,17179869475,140000
210,25769804332,140000
211,17179869550,140000
212,25769804301,140000
213,17179869432,250000
214,25769803808,275000
215,17179869754,230000
216,25769804269,250000
217,17179869261,230000
218,17179869671,140000
219,25769804211,230000
220,17179869395,250000
221,25769804248,250000
222,25769803987,140000
223,17179869615,140000
224,17179869469,230000
225,17179869570,140000
226,25769803846,140000
227,25769803844,230000
228,25769804125,230000
229,17179869396,250000
230,25769804172,230000
231,25769804334,140000
232,17179869428,230000
233,25769804048,140000
234,25769803929,230000
235,25769803917,250000
236,17179869879,239000
237,17179869363,230000
238,25769804215,230000
239,17179869315,140000
240,25769804114,140000
241,25769803835,140000
242,17179869847,230000
243,25769804363,230000
244,25769804282,230000
245,25769803922,250000
246,17179869864,140000
247,17179869859,140000
248,17179869777,140000
249,25769803872,140000
250,17179869292,140000
251,25769804037,140000
252,25769804184,250000
253,17179869653,145000
254,25769804250,230000
255,25769804040,140000
256,17179869558,230000
257,25769804314,140000
258,25769804205,235000
259,25769804417,230000
260,25769804280,140000
261,25769803938,250000
262,17179869699,250000
263,25769804366,140000
264,25769804377,140000
265,17179869863,140000
266,17179869888,140000
267,17179869562,140000
268,17179869280,140000
269,25769803805,140000
270,25769804313,140000
271,25769804167,140000
272,17179869518,140000
273,25769804349,140000
274,17179869552,140000
275,25769804382,140000
276,17179869833,140000
277,17179869354,230000
278,25769804427,230000
279,17179869749,230000
280,25769803826,140000
281,25769803936,250000
282,17179869535,140000
283,17179869375,140000
284,17179869484,140000
285,17179869623,230000
286,25769804281,230000
287,17179869893,230000
288,25769804036,140000
289,25769804403,140000
290,25769804062,140000
291,25769804495,140000
292,25769804306,230000
293,25769804116,145000
294,17179869528,140000
295,17179869190,145000
296,17179869447,230000
297,17179869412,230000
298,25769803970,230000
299,17179869192,250000
300,25769804032,140000
301,17179869741,140000
302,17179869806,140000
303,25769804357,140000
304,25769804335,140000
305,25769804404,140000
306,17179869738,230000
307,25769803942,140000
308,25769803781,140000
309,17179869478,140000
310,17179869429,250000
311,25769804077,140000
312,17179869276,145000
313,25769804083,145000
314,17179869680,140000
315,25769804128,140000
316,25769803905,230000
317,25769803953,230000
318,17179869577,230000
319,17179869583,140000
320,17179869402,250000
321,25769804276,250000
322,25769804185,250000
323,25769804022,140000
324,25769804370,140000
325,25769803992,140000
326,17179869834,230000
327,25769804255,140000
328,17179869336,140000
329,25769803871,230000
330,17179869773,230000
331,17179869267,140000
332,25769804188,140000
333,25769804044,140000
334,17179869506,140000
335,25769803812,140000
336,17179869692,250000
337,25769803926,250000
338,25769803984,145000
339,25769804368,140000
340,17179869371,140000
341,25769804000,140000
342,25769804345,140000
343,17179869814,140000
344,25769804393,230000
345,25769804420,250000
346,17179869756,230000
347,25769804110,140000
348,17179869378,275000
349,25769804251,230000
350,25769804359,140000
351,17179869804,140000
352,17179869627,140000
353,17179869854,140000
354,17179869308,140000
355,17179869637,140000
356,25769804331,140000
357,17179869293,140000
358,17179869737,140000
359,17179869710,230000
360,17179869715,230000
361,17179869480,140000
362,17179869376,140000
363,17179869431,230000
364,25769803889,230000
365,25769804436,230000
366,25769803860,140000
367,17179869899,230000
368,17179869639,39300
369,17179869497,140000
370,25769804374,140000
371,25769804001,140000
372,25769804002,140000
373,17179869868,140000
374,25769803979,244000
375,17179869566,140000
376,25769804189,140000
377,25769803886,250000
378,25769804476,140000
379,25769804443,230000
380,17179869663,230000
381,25769804300,230000
382,25769804155,140000
383,17179869747,239000
384,17179869218,250000
385,17179869887,230000
386,17179869716,230000
387,25769804113,140000
388,17179869746,140000
389,25769803978,140000
390,25769803971,140000
391,25769804135,140000
392,25769804399,140000
393,25769803830,140000
394,17179869468,250000
395,17179869246,140000
396,25769804115,140000
397,17179869259,140000
398,17179869732,140000
399,25769803937,250000
400,17179869406,230000
401,25769803813,230000
402,17179869263,140000
403,17179869454,140000
404,17179869778,140000
405,17179869245,140000
406,17179869727,230000
407,17179869348,140000
408,17179869338,140000
409,25769803951,230000
410,25769803867,140000
411,25769803811,140000
412,25769803804,140000
413,17179869613,140000
414,17179869548,140000
415,25769804405,250000
416,17179869419,230000
417,17179869676,140000
418,25769803809,230000
419,17179869385,250000
420,17179869538,39300
421,17179869831,140000
422,25769804456,140000
423,25769804177,140000
424,25769804424,140000
425,25769804441,230000
426,17179869416,230000
427,17179869726,230000
428,25769804169,275000
429,25769803964,140000
430,25769804226,145000
431,17179869339,140000
432,25769804397,140000
433,25769803859,140000
434,25769804252,230000
435,17179869234,140000
436,17179869466,230000
437,25769803961,230000
438,25769803963,250000
439,25769804479,140000
440,25769804457,140000
441,17179869254,140000
442,17179869364,140000
443,17179869752,140000
444,17179869300,230000
445,25769804449,140000
446,25769803941,230000
447,17179869460,230000
448,25769804087,140000
449,25769804088,140000
450,17179869260,60000
451,17179869561,140000
452,17179869536,140000
453,17179869789,140000
454,25769804504,140000
455,25769803957,140000
456,17179869377,140000
457,25769804293,140000
458,25769804010,140000
459,25769804388,140000
460,17179869849,140000
461,17179869757,230000
462,25769804208,140000
463,17179869291,140000
464,25769804245,250000
465,25769803782,140000
466,25769804480,140000
467,25769803801,140000
468,17179869356,230000
469,17179869579,250000
470,25769804063,140000
471,17179869860,140000
472,25769804292,140000
473,17179869878,140000
474,17179869817,275000
475,25769804026,140000
476,17179869855,140000
477,17179869664,140000
478,25769803878,250000
479,17179869248,140000
480,17179869634,140000
481,25769803934,230000
482,25769804373,140000
483,17179869858,140000
484,25769804085,140000
485,25769804278,140000
486,25769804012,140000
487,17179869556,140000
488,25769803977,140000
489,25769804007,140000
490,25769804047,140000
491,25769804141,140000
492,17179869433,230000
493,25769804447,140000
494,17179869345,145000
495,25769804070,140000
496,25769804317,120500
497,25769803930,230000
498,25769804285,140000
499,17179869882,250000
500,25769804310,140000
501,17179869361,230000
502,17179869787,140000
503,17179869884,230000
504,17179869679,275000
505,17179869372,140000
506,25769803852,230000
507,17179869720,250000
508,25769804353,140000
509,25769804075,140000
510,25769804257,230000
511,17179869880,230000
512,25769804016,140000
513,25769804131,140000
514,17179869329,140000
515,25769804107,230000
516,17179869734,140000
517,17179869386,250000
518,25769804322,140000
519,25769804006,140000
520,25769803797,140000
521,25769803828,140000
522,17179869502,140000
523,25769804343,140000
524,17179869629,140000
525,25769803991,140000
526,25769804061,250000
527,25769803837,140000
528,25769804415,145000
529,25769804239,250000
530,25769804199,145000
531,25769804240,250000
532,25769804247,250000
533,17179869284,140000
534,17179869476,140000
535,25769804069,140000
536,17179869437,230000
537,17179869688,140000
538,17179869322,230000
539,17179869193,145000
540,25769804097,230000
541,17179869735,250000
542,25769804444,230000
543,25769804209,230000
544,17179869217,250000
545,17179869647,250000
546,17179869588,250000
547,17179869845,140000
548,25769804071,140000
549,17179869470,230000
550,17179869810,140000
551,25769803949,140000
552,25769803974,140000
553,17179869807,140000
554,25769803833,140000
555,17179869316,140000
556,25769804198,140000
557,17179869883,230000
558,17179869426,230000
559,17179869578,140000
560,25769804473,140000
561,25769803776,140000
562,17179869456,140000
563,17179869837,140000
564,25769804287,140000
565,17179869718,230000
566,17179869227,230000
567,25769803777,140000
568,25769804354,140000
569,17179869200,250000
570,25769803817,250000
571,25769803923,230000
572,25769804262,230000
573,17179869612,140000
574,17179869897,230000
575,25769803907,230000
576,25769804472,140000
577,17179869534,140000
578,25769804191,140000
579,25769804143,140000
580,17179869516,140000
581,25769804074,230000
582,17179869188,230000
583,17179869668,230000
584,17179869670,230000
585,25769804004,140000
586,17179869495,145000
587,25769804452,130000
588,17179869648,230000
589,25769804261,230000
590,25769804434,230000
591,17179869368,140000
592,17179869728,250000
593,17179869638,275000
594,17179869282,140000
595,17179869529,140000
596,17179869791,140000
597,25769804164,140000
598,17179869557,140000
599,25769803823,250000
600,17179869586,230000
601,25769804289,140000
602,17179869471,239000
603,17179869295,145000
604,25769803972,140000
605,17179869457,140000
606,25769804432,230000
607,25769803843,239000
608,25769803834,145000
609,17179869320,145000
610,25769804291,140000
611,25769804271,250000
612,17179869753,230000
613,17179869365,230000
614,25769804489,250000
615,17179869301,140000
616,17179869584,140000
617,25769804312,140000
618,17179869808,140000
619,25769803861,140000
620,17179869277,140000
621,25769804451,140000
622,17179869202,230000
623,17179869903,140000
624,17179869872,140000
625,25769804493,140000
626,17179869359,140000
627,17179869204,250000
628,25769803880,250000
629,17179869580,140000
630,17179869265,140000
631,25769804360,140000
632,17179869508,140000
633,25769804442,230000
634,25769804092,230000
635,17179869625,145000
636,25769804008,140000
637,25769804319,140000
638,25769804161,140000
639,25769803952,230000
640,25769803902,140000
641,25769803845,140000
642,17179869723,250000
643,25769803885,250000
644,25769804220,250000
645,17179869905,250000
646,17179869355,230000
647,17179869760,230000
648,17179869278,140000
649,25769804379,140000
650,25769804139,140000
651,17179869251,145000
652,17179869489,140000
653,17179869307,230000
654,17179869654,140000
655,25769803800,140000
656,25769804039,140000
657,25769804081,140000
658,17179869455,140000
659,25769804015,140000
660,25769804387,140000
661,17179869731,230000
662,17179869445,140000
663,17179869681,230000
664,17179869709,230000
665,17179869601,230000
666,25769803847,230000
667,17179869672,230000
668,25769804337,140000
669,17179869892,230000
670,25769803799,140000
671,25769804468,140000
672,25769804181,250000
673,25769804298,260000
674,25769804042,140000
675,17179869526,140000
676,17179869678,140000
677,17179869211,230000
678,25769803891,140000
679,17179869423,230000
680,17179869289,260000
681,17179869391,250000
682,17179869511,39300
683,17179869800,140000
684,25769804138,140000
685,17179869288,140000
686,17179869862,140000
687,25769804392,140000
688,25769804302,230000
689,17179869465,140000
690,25769803911,230000
691,17179869409,230000
692,17179869452,140000
693,17179869304,145000
694,25769803895,230000
695,17179869844,140000
696,25769804023,140000
697,25769804426,230000
698,17179869446,140000
699,17179869765,230000
700,25769804266,250000
701,25769804187,140000
702,17179869387,250000
703,25769804144,140000
704,25769804003,140000
705,17179869515,140000
706,17179869493,140000
707,17179869209,230000
708,25769804446,140000
709,25769804147,230000
710,17179869826,140000
711,17179869650,140000
712,17179869830,230000
713,17179869206,140000
714,25769804304,230000
715,25769804112,140000
716,17179869563,140000
717,25769804411,140000
718,17179869510,230000
719,17179869330,140000
720,25769804355,140000
721,17179869481,140000
722,25769804162,140000
723,25769804362,140000
724,17179869719,250000
725,25769804108,230000
726,25769804192,140000
727,25769804170,140000
728,17179869772,140000
729,25769804358,140000
730,17179869736,140000
731,17179869590,230000
732,17179869203,260000
733,17179869215,140000
734,17179869877,140000
735,25769804351,235000
736,25769803786,140000
737,17179869904,230000
738,17179869788,140000
739,25769804342,140000
740,25769804288,140000
741,25769804294,140000
742,17179869439,230000
743,17179869360,140000
744,25769804501,140000
745,25769804406,140000
746,25769803838,140000
747,25769804064,140000
748,25769804165,39300
749,25769804461,140000
750,17179869545,140000
751,17179869522,140000
752,17179869325,140000
753,17179869224,140000
754,17179869661,140000
755,17179869691,250000
756,25769803986,140000
757,17179869657,140000
758,25769804137,140000
759,17179869606,230000
760,17179869592,230000
761,17179869812,140000
762,25769804236,230000
763,25769804329,140000
764,17179869885,250000
765,25769803810,230000
766,25769804450,198500
767,17179869875,140000
768,25769804484,140000
769,25769804500,140000
770,25769804225,140000
771,25769804309,140000
772,17179869219,230000
773,25769804481,230000
774,17179869585,230000
775,25769804460,140000
776,25769803779,140000
777,25769804408,140000
778,17179869785,140000
779,25769804383,140000
780,17179869842,140000
781,25769804421,230000
782,17179869397,230000
783,17179869303,230000
784,25769804402,260000
785,25769804156,140000
786,17179869628,140000
787,17179869250,140000
788,25769804277,140000
789,17179869721,250000
790,17179869764,250000
791,17179869287,140000
792,17179869472,140000
793,25769804348,140000
794,25769804389,140000
795,25769804233,145000
796,17179869532,140000
797,17179869239,140000
798,17179869369,140000
799,17179869871,140000
800,25769803824,250000
801,17179869332,230000
802,25769803925,230000
803,25769803819,140000
804,25769804148,140000
805,25769803997,140000
806,17179869771,145000
807,25769803983,140000
808,25769803903,140000
809,17179869751,230000
810,25769804429,145000
811,17179869698,260000
812,17179869504,140000
813,25769804035,145000
814,25769804011,140000
815,17179869626,230000
816,25769804034,140000
817,17179869795,140000
818,17179869611,250000
819,17179869463,140000
820,25769804186,145000
821,17179869229,140000
822,17179869617,140000
823,25769804328,140000
824,25769803943,230000
825,25769804253,140000
826,25769804270,250000
827,25769804268,250000
828,17179869323,230000
829,25769804020,140000
830,25769804168,140000
831,25769804157,177000
832,25769804210,230000
833,25769804273,230000
834,17179869798,140000
835,25769803996,140000
836,25769804046,140000
837,25769804104,145000
838,25769803924,250000
839,17179869474,230000
840,25769804244,250000
841,17179869581,140000
842,25769804145,177000
843,17179869514,140000
844,17179869801,140000
845,25769803965,140000
846,17179869560,140000
847,17179869527,140000
848,17179869602,140000
849,25769804132,140000
850,17179869836,140000
851,25769803981,239000
852,17179869622,140000
853,25769804093,250000
854,25769803815,250000
855,17179869724,250000
856,17179869462,230000
857,17179869673,230000
858,17179869675,250000
859,25769803798,140000
860,17179869187,140000
861,25769804339,140000
862,17179869767,140000
863,25769804263,140000
864,25769804082,140000
865,25769803858,230000
866,25769804395,140000
867,25769803870,140000
868,17179869238,140000
869,25769804030,140000
870,25769803928,230000
871,17179869411,230000
872,25769803893,140000
873,25769803818,140000
874,17179869609,230000
875,25769803853,250000
876,17179869793,140000
877,17179869197,140000
878,25769803890,250000
879,17179869901,250000
880,25769804216,230000
881,17179869266,230000
882,17179869241,140000
883,25769804486,140000
884,25769804200,140000
885,25769804469,250000
886,17179869199,250000
887,17179869694,250000
888,17179869828,145000
889,17179869262,230000
890,17179869805,140000
891,17179869803,140000
892,17179869524,140000
893,17179869619,140000
894,25769804465,140000
895,25769803816,140000
896,25769804286,140000
897,17179869421,250000
898,25769804109,140000
899,25769804364,230000
900,17179869874,198500
901,17179869595,140000
902,17179869408,140000
903,25769804242,250000
904,17179869352,230000
905,17179869658,140000
906,17179869682,140000
907,17179869861,140000
908,17179869341,140000
909,25769804394,140000
910,17179869242,244000
911,25769804094,230000
912,25769803916,140000
913,25769804224,230000
914,17179869686,145000
915,17179869501,140000
916,25769804076,140000
917,25769804202,140000
918,25769804400,140000
919,25769804130,140000
920,25769803973,140000
921,17179869593,250000
922,17179869642,140000
923,17179869530,140000
924,17179869896,140000
925,25769803802,140000
926,25769804412,140000
927,17179869496,140000
928,17179869621,140000
929,25769804433,140000
930,17179869347,140000
931,25769804234,140000
932,25769803788,230000
933,25769803793,260000
934,25769804232,140000
935,17179869856,140000
936,25769804296,140000
937,17179869404,230000
938,25769804475,140000
939,17179869249,140000
940,17179869410,230000
941,17179869205,230000
942,17179869646,140000
943,25769804488,140000
944,17179869574,140000
945,25769804021,140000
946,17179869413,230000
947,17179869616,140000
948,17179869572,140000
949,17179869486,140000
950,25769803958,230000
951,17179869407,230000
952,17179869467,230000
953,25769803787,177000
954,17179869184,140000
955,25769804340,239000
956,17179869568,140000
957,25769804024,140000
958,25769804066,140000
959,17179869417,140000
960,17179869350,140000
961,25769803856,230000
962,25769803944,140000
963,25769804212,140000
964,25769804163,140000
965,17179869725,230000
966,25769803918,250000
967,17179869555,140000
968,25769804371,140000
969,25769804367,140000
970,17179869274,140000
971,17179869687,140000
972,25769804502,140000
973,25769803791,177000
974,17179869543,100000
975,25769803842,230000
976,25769804305,140000
977,25769803857,250000
978,25769804176,230000
979,17179869781,140000
980,17179869821,140000
981,25769804102,140000
982,25769804119,230000
983,17179869310,140000
984,25769804054,140000
985,25769804086,140000
986,17179869768,230000
987,17179869876,140000
988,17179869435,230000
989,17179869186,140000
990,25769804068,140000
991,25769803962,230000
992,17179869210,230000
993,17179869582,140000
994,17179869290,140000
995,17179869841,140000
996,25769804381,140000
997,25769804178,230000
998,17179869221,230000
999,25769803908,230000
1000,25769804073,239000
1001,17179869403,230000
1002,25769804385,140000
1003,25769804376,140000
1004,17179869253,140000
1005,25769804230,140000
1006,25769804425,140000
1007,17179869614,140000
1008,17179869389,250000
1009,17179869453,140000
1010,17179869420,230000
1011,17179869525,140000
1012,25769804133,140000
1013,17179869270,140000
1014,25769804384,140000
1015,17179869346,275000
1016,25769804158,230000
1017,25769803874,250000
1018,17179869327,275000
1019,17179869393,250000
1020,17179869547,140000
1021,25769804038,230000
1022,25769804326,140000
1023,17179869533,140000
1024,25769804284,145000
1025,17179869759,230000
1026,17179869645,230000
1027,17179869594,230000
1028,17179869539,140000
1029,25769804231,140000
1030,17179869240,140000
1031,17179869273,140000
1032,17179869712,230000
1033,17179869399,140000
1034,17179869660,140000
1035,17179869770,140000
1036,25769804470,230000
1037,17179869600,230000
1038,17179869223,140000
1039,25769803841,140000
1040,25769803875,250000
1041,17179869379,140000
1042,25769803780,140000
1043,25769803778,140000
1044,17179869340,140000
1045,17179869233,140000
1046,17179869783,140000
1047,25769804025,140000
1048,25769804101,140000
1049,17179869596,260000
1050,17179869567,140000
1051,25769804478,140000
1052,17179869490,140000
1053,25769804095,230000
1054,17179869450,140000
1055,25769804173,230000
1056,17179869298,260000
1057,17179869591,230000
1058,17179869700,250000
1059,25769804043,140000
1060,17179869370,250000
1061,25769804057,230000
1062,25769804028,140000
1063,25769803955,230000
1064,17179869683,140000
1065,25769804482,275000
1066,25769804454,140000
1067,25769804497,140000
1068,25769804045,140000
1069,17179869813,140000
1070,25769804089,140000
1071,25769804084,140000
1072,17179869313,140000
1073,25769804013,140000
1074,25769804027,140000
1075,25769803994,145000
1076,25769804124,230000
1077,25769804487,140000
1078,25769803854,250000
1079,25769804041,140000
1080,17179869867,140000
1081,17179869531,140000
1082,25769804315,140000
1083,17179869604,250000
1084,17179869398,140000
1085,17179869394,250000
1086,17179869424,250000
1087,25769804423,140000
1088,25769804166,140000
1089,17179869314,140000
1090,17179869631,140000
1091,17179869451,230000
1092,25769804196,140000
1093,17179869690,250000
1094,25769803807,275000
1095,25769803864,145000
1096,17179869659,140000
1097,25769804445,140000
1098,25769803796,140000
1099,25769803831,140000
1100,25769803877,250000
1101,17179869512,140000
1102,17179869499,140000
1103,25769804058,140000
1104,17179869212,250000
1105,17179869730,250000
1106,25769804428,230000
1107,17179869575,140000
1108,25769804201,145000
1109,17179869488,140000
1110,17179869796,140000
1111,25769803784,230000
1112,17179869605,230000
1113,25769804260,230000
1114,25769804496,140000
1115,17179869384,250000
1116,25769804183,140000
1117,17179869236,140000
1118,17179869766,140000
1119,17179869185,145000
1120,25769804072,140000
1121,25769803785,140000
1122,17179869695,250000
1123,17179869758,230000
1124,17179869473,140000
1125,25769804396,140000
1126,25769804190,140000
1127,25769804413,140000
1128,17179869902,140000
1129,25769803888,230000
1130,25769804264,230000
1131,25769804259,230000
1132,17179869640,230000
1133,17179869388,250000
1134,25769804206,140000
1135,25769804050,140000
1136,17179869243,140000
1137,17179869374,140000
1138,25769803976,140000
1139,17179869344,140000
1140,25769804159,230000
1141,17179869674,230000
1142,25769804019,140000
1143,25769803948,230000
1144,17179869312,140000
1145,17179869255,140000
1146,25769804235,140000
1147,25769803789,140000
1148,17179869258,140000
1149,25769804409,239000
1150,17179869225,230000
1151,17179869306,230000
1152,17179869541,140000
1153,17179869505,140000
1154,25769804111,140000
1155,25769804146,140000
1156,17179869839,140000
1157,25769803919,230000
1158,17179869755,230000
1159,25769803945,140000
1160,17179869911,140000
1161,17179869191,140000
1162,25769803921,250000
1163,17179869553,140000
1164,17179869286,145000
1165,17179869832,140000
1166,17179869271,145000
1167,25769804477,140000
1168,17179869349,140000
1169,17179869651,140000
1170,17179869825,230000
1171,25769803913,230000
1172,17179869201,250000
1173,25769804059,140000
1174,25769803803,39300
1175,25769804341,140000
1176,25769804065,140000
1177,17179869479,140000
1178,25769803862,275000
1179,17179869226,230000
1180,17179869693,250000
1181,17179869774,140000
1182,17179869827,140000
1183,17179869598,230000
1184,17179869220,230000
1185,17179869422,250000
1186,17179869464,140000
1187,17179869418,230000
1188,17179869894,140000
1189,17179869744,140000
1190,25769803954,230000
1191,25769804051,140000
1192,25769803975,140000
1193,17179869334,140000
1194,17179869740,275000
1195,17179869717,230000
1196,25769804123,230000
1197,17179869873,250000
1198,25769804160,230000
1199,25769804491,39300
1200,25769804386,140000
1201,17179869237,140000
1202,17179869702,230000
1203,25769804265,250000
1204,17179869520,140000
1205,17179869281,140000
1206,17179869269,140000
1207,25769803998,140000
1208,17179869910,140000
1209,17179869554,230000
1210,17179869843,140000
1211,25769804279,250000
1212,25769804195,140000
1213,25769804096,230000
1214,25769803959,230000
1215,17179869820,140000
1216,25769804154,140000
1217,17179869713,230000
1218,17179869748,250000
1219,17179869198,230000
1220,25769804213,230000
1221,17179869908,145000
1222,17179869430,250000
1223,25769804474,140000
1224,25769804356,235000
1225,25769804060,140000
1226,25769804325,140000
1227,25769804333,140000
1228,17179869509,140000
1229,17179869438,230000
1230,17179869208,230000
1231,25769803849,250000
1232,25769804401,140000
1233,17179869643,140000
1234,25769804126,140000
1235,17179869714,230000
1236,25769803892,140000
1237,25769804437,230000
1238,17179869331,250000
1239,25769803946,140000
1240,17179869519,140000
1241,25769803821,140000
1242,17179869353,230000
1243,25769804238,230000
1244,25769804009,145000
1245,17179869802,140000
1246,17179869786,140000
1247,25769803931,230000
1248,25769804175,140000
1249,17179869487,140000
1250,25769804079,140000
1251,17179869324,35311
1252,25769803956,140000
1253,17179869881,230000
1254,25769803855,140000
1255,25769803884,260000
1256,17179869649,250000
1257,17179869811,140000
1258,17179869362,140000
1259,17179869782,140000
1260,17179869779,140000
1261,17179869618,140000
1262,17179869542,140000
1263,17179869358,140000
1264,17179869523,140000
1265,17179869792,140000
1266,25769803795,140000
1267,25769804324,140000
1268,25769803869,140000
1269,17179869235,140000
1270,17179869797,242000
1271,25769804203,140000
1272,25769804440,140000
1273,17179869328,250000
1274,25769804091,230000
1275,25769804099,230000
1276,17179869194,244000
1277,17179869667,250000
1278,17179869662,230000
1279,25769803999,140000
1280,25769803995,140000
1281,17179869492,235000
1282,25769804106,230000
1283,17179869677,230000
1284,25769803820,250000
1285,25769804350,180000
1286,25769803982,140000
1287,25769804098,230000
1288,25769803904,140000
1289,25769804344,140000
1290,25769804316,140000
1291,17179869775,140000
1292,17179869503,244000
1293,17179869669,140000
1294,17179869569,140000
1295,17179869427,250000
1296,25769804490,250000
1297,17179869213,140000
1298,25769804361,140000
1299,25769804140,140000
1300,25769804149,140000
1301,25769804462,230000
1302,17179869214,230000
1303,17179869222,230000
1304,25769803912,230000
1305,17179869366,230000
1306,25769804308,140000
1307,17179869912,140000
1308,17179869794,140000
1309,25769803863,140000
1310,17179869870,140000
1311,25769803933,230000
1312,17179869711,140000
1313,17179869400,230000
1314,25769803894,230000
1315,17179869189,140000
1316,25769804303,250000
1317,17179869380,140000
1318,17179869597,140000
1319,17179869498,140000
1320,25769804430,145000
1321,17179869256,140000
1322,25769804347,140000
1323,25769804290,140000
1324,17179869448,230000
1325,25769804204,140000
1326,25769804237,140000
1327,25769803950,140000
1328,25769804129,140000
1329,17179869769,140000
1330,17179869835,140000
1331,25769803898,140000
1332,17179869415,230000
1333,25769803960,250000
1334,25769804346,140000
1335,17179869819,140000
1336,25769803980,140000
1337,25769804380,140000
1338,17179869321,250000
1339,17179869599,140000
1340,17179869898,230000
1341,25769804330,140000
1342,25769804228,140000
1343,25769803927,250000
1344,17179869319,230000
1345,25769804485,230000
1346,25769803881,230000
1347,25769804295,140000
1348,17179869500,140000
1349,17179869302,140000
1350,17179869425,250000
1351,17179869351,230000
1352,25769804127,230000
1353,17179869342,145000
1354,25769804378,140000
1355,25769804323,140000
1356,25769804503,140000
1357,17179869485,239000
1358,17179869477,275000
1359,25769804410,140000
1360,25769804464,230000
